"month","UF","admissions","dismissals","source"
"2008-11","SE",7927,6157,"CAGED"
"2008-11","SP",394450,415334,"CAGED"
"2008-11","TO",4511,6482,"CAGED"
"2008-12","AC",1048,2528,"CAGED"
"2008-12","AL",4790,7585,"CAGED"
"2008-12","AM",7619,20689,"CAGED"
"2008-12","AP",1291,1993,"CAGED"
"2008-12","BA",34804,50029,"CAGED"
"2008-12","CE",20613,26372,"CAGED"
"2008-12","DF",15540,19714,"CAGED"
"2008-12","ES",21005,33299,"CAGED"
"2008-12","GO",28494,55308,"CAGED"
"2008-12","MA",7946,13657,"CAGED"
"2008-12","MG",104560,192622,"CAGED"
"2008-12","MS",11049,26152,"CAGED"
"2008-12","MT",15449,30771,"CAGED"
"2008-12","PA",14473,25848,"CAGED"
"2008-12","PB",5569,7969,"CAGED"
"2008-12","PE",23679,32087,"CAGED"
"2008-12","PI",4325,6662,"CAGED"
"2008-12","PR",61475,111297,"CAGED"
"2008-12","RJ",90860,110202,"CAGED"
"2008-12","RN",9551,13954,"CAGED"
"2008-12","RO",6107,9290,"CAGED"
"2008-12","RR",649,953,"CAGED"
"2008-12","RS",68428,96106,"CAGED"
"2008-12","SC",48379,76222,"CAGED"
"2008-12","SE",5052,7532,"CAGED"
"2008-12","SP",271401,556933,"CAGED"
"2008-12","TO",3143,6471,"CAGED"
"2009-01","AC",1571,1638,"CAGED"
"2009-01","AL",7295,8479,"CAGED"
"2009-01","AM",10571,16873,"CAGED"
"2009-01","AP",1319,1985,"CAGED"
"2009-01","BA",47677,48594,"CAGED"
"2009-01","CE",25447,32308,"CAGED"
"2009-01","DF",21429,21604,"CAGED"
"2009-01","ES",25791,29516,"CAGED"
"2009-01","GO",42131,40296,"CAGED"
"2009-01","MA",10212,13414,"CAGED"
"2009-01","MG",131179,157979,"CAGED"
"2009-01","MS",20207,18105,"CAGED"
"2009-01","MT",27651,24327,"CAGED"
"2009-01","PA",20030,23562,"CAGED"
"2009-01","PB",7567,7857,"CAGED"
"2009-01","PE",30190,38162,"CAGED"
"2009-01","PI",5422,6023,"CAGED"
"2009-01","PR",95623,94031,"CAGED"
"2009-01","RJ",99747,116285,"CAGED"
"2009-01","RN",11946,14923,"CAGED"
"2009-01","RO",8573,7513,"CAGED"
"2009-01","RR",1020,914,"CAGED"
"2009-01","RS",89407,86609,"CAGED"
"2009-01","SC",80474,74067,"CAGED"
"2009-01","SE",6438,6757,"CAGED"
"2009-01","SP",383142,421818,"CAGED"
"2009-01","TO",4491,4659,"CAGED"
"2009-02","AC",1536,1575,"CAGED"
"2009-02","AL",4960,9946,"CAGED"
"2009-02","AM",9202,15562,"CAGED"
"2009-02","AP",1414,1422,"CAGED"
"2009-02","BA",42462,42040,"CAGED"
"2009-02","CE",24722,25195,"CAGED"
"2009-02","DF",23452,20057,"CAGED"
"2009-02","ES",28101,28471,"CAGED"
"2009-02","GO",43975,35917,"CAGED"
"2009-02","MA",9664,10907,"CAGED"
"2009-02","MG",142866,143735,"CAGED"
"2009-02","MS",19730,17522,"CAGED"
"2009-02","MT",28244,22866,"CAGED"
"2009-02","PA",18716,21200,"CAGED"
"2009-02","PB",7574,12410,"CAGED"
"2009-02","PE",26108,27085,"CAGED"
"2009-02","PI",5526,5775,"CAGED"
"2009-02","PR",95160,92666,"CAGED"
"2009-02","RJ",103794,98314,"CAGED"
"2009-02","RN",10149,15538,"CAGED"
"2009-02","RO",8794,7196,"CAGED"
"2009-02","RR",1030,993,"CAGED"
"2009-02","RS",88282,87535,"CAGED"
"2009-02","SC",84139,78465,"CAGED"
"2009-02","SE",7070,6031,"CAGED"
"2009-02","SP",392085,392180,"CAGED"
"2009-02","TO",4799,3772,"CAGED"
"2009-03","AC",1778,1918,"CAGED"
"2009-03","AL",5390,20972,"CAGED"
"2009-03","AM",11360,12640,"CAGED"
"2009-03","AP",1769,1870,"CAGED"
"2009-03","BA",51525,47028,"CAGED"
"2009-03","CE",28131,26759,"CAGED"
"2009-03","DF",25255,21964,"CAGED"
"2009-03","ES",31229,30740,"CAGED"
"2009-03","GO",47527,39613,"CAGED"
"2009-03","MA",12153,12555,"CAGED"
"2009-03","MG",168728,159329,"CAGED"
"2009-03","MS",25072,20132,"CAGED"
"2009-03","MT",27972,29050,"CAGED"
"2009-03","PA",17179,22822,"CAGED"
"2009-03","PB",7964,12154,"CAGED"
"2009-03","PE",28964,51216,"CAGED"
"2009-03","PI",5617,5467,"CAGED"
"2009-03","PR",115512,104670,"CAGED"
"2009-03","RJ",122194,116036,"CAGED"
"2009-03","RN",10576,13046,"CAGED"
"2009-03","RO",9213,7914,"CAGED"
"2009-03","RR",1157,1085,"CAGED"
"2009-03","RS",105542,100808,"CAGED"
"2009-03","SC",85836,86129,"CAGED"
"2009-03","SE",7054,8385,"CAGED"
"2009-03","SP",459839,425608,"CAGED"
"2009-03","TO",4975,4783,"CAGED"
"2009-04","AC",2156,1563,"CAGED"
"2009-04","AL",5329,22009,"CAGED"
"2009-04","AM",13055,14124,"CAGED"
"2009-04","AP",2014,1516,"CAGED"
"2009-04","BA",50752,46835,"CAGED"
"2009-04","CE",27705,24475,"CAGED"
"2009-04","DF",23117,18137,"CAGED"
"2009-04","ES",31431,26682,"CAGED"
"2009-04","GO",54485,39823,"CAGED"
"2009-04","MA",10095,10974,"CAGED"
"2009-04","MG",162031,146429,"CAGED"
"2009-04","MS",20394,20080,"CAGED"
"2009-04","MT",25861,26415,"CAGED"
"2009-04","PA",18644,20787,"CAGED"
"2009-04","PB",7391,7522,"CAGED"
"2009-04","PE",29256,40241,"CAGED"
"2009-04","PI",5672,5396,"CAGED"
"2009-04","PR",103198,95261,"CAGED"
"2009-04","RJ",109147,102455,"CAGED"
"2009-04","RN",10375,13002,"CAGED"
"2009-04","RO",9111,7037,"CAGED"
"2009-04","RR",1158,1077,"CAGED"
"2009-04","RS",94578,91643,"CAGED"
"2009-04","SC",74352,73516,"CAGED"
"2009-04","SE",6321,7064,"CAGED"
"2009-04","SP",447957,375935,"CAGED"
"2009-04","TO",4861,4243,"CAGED"
"2009-05","AC",1920,1477,"CAGED"
"2009-05","AL",6122,7122,"CAGED"
"2009-05","AM",12305,12453,"CAGED"
"2009-05","AP",1692,1698,"CAGED"
"2009-05","BA",53628,44568,"CAGED"
"2009-05","CE",28010,25857,"CAGED"
"2009-05","DF",22642,22597,"CAGED"
"2009-05","ES",40302,30241,"CAGED"
"2009-05","GO",46824,41721,"CAGED"
"2009-05","MA",10523,11749,"CAGED"
"2009-05","MG",184862,147344,"CAGED"
"2009-05","MS",19133,17821,"CAGED"
"2009-05","MT",27118,26345,"CAGED"
"2009-05","PA",19271,19953,"CAGED"
"2009-05","PB",8071,7022,"CAGED"
"2009-05","PE",32904,27580,"CAGED"
"2009-05","PI",5943,4909,"CAGED"
"2009-05","PR",100791,89109,"CAGED"
"2009-05","RJ",114913,106993,"CAGED"
"2009-05","RN",11336,13128,"CAGED"
"2009-05","RO",13472,8111,"CAGED"
"2009-05","RR",1154,1105,"CAGED"
"2009-05","RS",84233,88309,"CAGED"
"2009-05","SC",71212,73284,"CAGED"
"2009-05","SE",6350,7221,"CAGED"
"2009-05","SP",419205,374684,"CAGED"
"2009-05","TO",4639,4617,"CAGED"
"2009-06","AC",2351,1839,"CAGED (legacy file)"
"2009-06","AL",6685,6659,"CAGED (legacy file)"
"2009-06","AM",13293,12309,"CAGED (legacy file)"
"2009-06","AP",1640,1816,"CAGED (legacy file)"
"2009-06","BA",52668,46549,"CAGED (legacy file)"
"2009-06","CE",32357,26605,"CAGED (legacy file)"
"2009-06","DF",24542,28093,"CAGED (legacy file)"
"2009-06","ES",30568,37219,"CAGED (legacy file)"
"2009-06","GO",48025,40677,"CAGED (legacy file)"
"2009-06","MA",11470,12633,"CAGED (legacy file)"
"2009-06","MG",196940,151344,"CAGED (legacy file)"
"2009-06","MS",18713,16776,"CAGED (legacy file)"
"2009-06","MT",29945,24492,"CAGED (legacy file)"
"2009-06","PA",21326,20269,"CAGED (legacy file)"
"2009-06","PB",7996,7152,"CAGED (legacy file)"
"2009-06","PE",36880,27090,"CAGED (legacy file)"
"2009-06","PI",7436,5200,"CAGED (legacy file)"
"2009-06","PR",98635,92671,"CAGED (legacy file)"
"2009-06","RJ",112610,107155,"CAGED (legacy file)"
"2009-06","RN",11645,10909,"CAGED (legacy file)"
"2009-06","RO",11245,8273,"CAGED (legacy file)"
"2009-06","RR",1039,1046,"CAGED (legacy file)"
"2009-06","RS",83087,84481,"CAGED (legacy file)"
"2009-06","SC",70386,69265,"CAGED (legacy file)"
"2009-06","SE",7160,6430,"CAGED (legacy file)"
"2009-06","SP",412413,384810,"CAGED (legacy file)"
"2009-06","TO",5294,5091,"CAGED (legacy file)"
"2009-07","AC",2281,1951,"CAGED"
"2009-07","AL",7643,6084,"CAGED"
"2009-07","AM",15659,12865,"CAGED"
"2009-07","AP",1709,1712,"CAGED"
"2009-07","BA",57724,47932,"CAGED"
"2009-07","CE",37224,27701,"CAGED"
"2009-07","DF",26713,24725,"CAGED"
"2009-07","ES",31846,31945,"CAGED"
"2009-07","GO",45965,41458,"CAGED"
"2009-07","MA",13024,11829,"CAGED"
"2009-07","MG",179198,176215,"CAGED"
"2009-07","MS",17914,17968,"CAGED"
"2009-07","MT",31434,26760,"CAGED"
"2009-07","PA",23891,19441,"CAGED"
"2009-07","PB",11865,7594,"CAGED"
"2009-07","PE",37520,30035,"CAGED"
"2009-07","PI",7018,5617,"CAGED"
"2009-07","PR",100119,93197,"CAGED"
"2009-07","RJ",117192,107543,"CAGED"
"2009-07","RN",14361,11462,"CAGED"
"2009-07","RO",11791,9108,"CAGED"
"2009-07","RR",1169,1230,"CAGED"
"2009-07","RS",84871,85352,"CAGED"
"2009-07","SC",75434,70251,"CAGED"
"2009-07","SE",7543,6377,"CAGED"
"2009-07","SP",431565,378754,"CAGED"
"2009-07","TO",5508,4673,"CAGED"
"2009-08","AC",2498,1657,"CAGED (legacy file)"
"2009-08","AL",7710,6432,"CAGED (legacy file)"
"2009-08","AM",18465,11916,"CAGED (legacy file)"
"2009-08","AP",1967,1624,"CAGED (legacy file)"
"2009-08","BA",58899,47814,"CAGED (legacy file)"
"2009-08","CE",39267,25477,"CAGED (legacy file)"
"2009-08","DF",25568,22801,"CAGED (legacy file)"
"2009-08","ES",31014,27366,"CAGED (legacy file)"
"2009-08","GO",47363,40809,"CAGED (legacy file)"
"2009-08","MA",14399,12401,"CAGED (legacy file)"
"2009-08","MG",179530,170917,"CAGED (legacy file)"
"2009-08","MS",18973,17086,"CAGED (legacy file)"
"2009-08","MT",29022,26021,"CAGED (legacy file)"
"2009-08","PA",26296,19092,"CAGED (legacy file)"
"2009-08","PB",14261,7462,"CAGED (legacy file)"
"2009-08","PE",48179,29189,"CAGED (legacy file)"
"2009-08","PI",8316,5551,"CAGED (legacy file)"
"2009-08","PR",102661,88224,"CAGED (legacy file)"
"2009-08","RJ",117078,101237,"CAGED (legacy file)"
"2009-08","RN",17952,11176,"CAGED (legacy file)"
"2009-08","RO",11820,8419,"CAGED (legacy file)"
"2009-08","RR",1194,1050,"CAGED (legacy file)"
"2009-08","RS",93978,82995,"CAGED (legacy file)"
"2009-08","SC",77932,65944,"CAGED (legacy file)"
"2009-08","SE",8272,6002,"CAGED (legacy file)"
"2009-08","SP",449936,371953,"CAGED (legacy file)"
"2009-08","TO",4905,4714,"CAGED (legacy file)"
"2009-09","AC",2296,2012,"CAGED"
"2009-09","AL",41524,5958,"CAGED"
"2009-09","AM",17761,13174,"CAGED"
"2009-09","AP",1762,1556,"CAGED"
"2009-09","BA",58493,47728,"CAGED"
"2009-09","CE",38239,25273,"CAGED"
"2009-09","DF",26790,24701,"CAGED"
"2009-09","ES",30509,26302,"CAGED"
"2009-09","GO",46695,41445,"CAGED"
"2009-09","MA",11864,10947,"CAGED"
"2009-09","MG",180848,173397,"CAGED"
"2009-09","MS",18817,16579,"CAGED"
"2009-09","MT",29267,26925,"CAGED"
"2009-09","PA",25235,20433,"CAGED"
"2009-09","PB",11281,6638,"CAGED"
"2009-09","PE",55521,30476,"CAGED"
"2009-09","PI",7732,5301,"CAGED"
"2009-09","PR",106051,92311,"CAGED"
"2009-09","RJ",116655,101996,"CAGED"
"2009-09","RN",14954,10533,"CAGED"
"2009-09","RO",11328,8451,"CAGED"
"2009-09","RR",1294,831,"CAGED"
"2009-09","RS",95937,81552,"CAGED"
"2009-09","SC",80239,67522,"CAGED"
"2009-09","SE",9773,6085,"CAGED"
"2009-09","SP",445784,386237,"CAGED"
"2009-09","TO",4931,4600,"CAGED"
"2009-10","AC",1911,1772,"CAGED (legacy file)"
"2009-10","AL",13924,6019,"CAGED (legacy file)"
"2009-10","AM",17969,13271,"CAGED (legacy file)"
"2009-10","AP",2017,1903,"CAGED (legacy file)"
"2009-10","BA",57101,49658,"CAGED (legacy file)"
"2009-10","CE",36638,25594,"CAGED (legacy file)"
"2009-10","DF",24246,19865,"CAGED (legacy file)"
"2009-10","ES",31722,25436,"CAGED (legacy file)"
"2009-10","GO",45687,43015,"CAGED (legacy file)"
"2009-10","MA",11756,11438,"CAGED (legacy file)"
"2009-10","MG",172156,156258,"CAGED (legacy file)"
"2009-10","MS",18428,16981,"CAGED (legacy file)"
"2009-10","MT",27799,27007,"CAGED (legacy file)"
"2009-10","PA",24451,18823,"CAGED (legacy file)"
"2009-10","PB",9017,5781,"CAGED (legacy file)"
"2009-10","PE",42663,31040,"CAGED (legacy file)"
"2009-10","PI",6972,4525,"CAGED (legacy file)"
"2009-10","PR",103794,90367,"CAGED (legacy file)"
"2009-10","RJ",116233,99528,"CAGED (legacy file)"
"2009-10","RN",13420,10843,"CAGED (legacy file)"
"2009-10","RO",11809,8916,"CAGED (legacy file)"
"2009-10","RR",1409,1035,"CAGED (legacy file)"
"2009-10","RS",100920,81324,"CAGED (legacy file)"
"2009-10","SC",84193,68051,"CAGED (legacy file)"
"2009-10","SE",9002,6261,"CAGED (legacy file)"
"2009-10","SP",443474,374328,"CAGED (legacy file)"
"2009-10","TO",5204,3920,"CAGED (legacy file)"
"2009-11","AC",2123,2029,"CAGED (legacy file)"
"2009-11","AL",8636,6536,"CAGED (legacy file)"
"2009-11","AM",14532,12411,"CAGED (legacy file)"
"2009-11","AP",1704,1481,"CAGED (legacy file)"
"2009-11","BA",57655,44414,"CAGED (legacy file)"
"2009-11","CE",36356,24060,"CAGED (legacy file)"
"2009-11","DF",24213,21250,"CAGED (legacy file)"
"2009-11","ES",30888,25785,"CAGED (legacy file)"
"2009-11","GO",43511,45556,"CAGED (legacy file)"
"2009-11","MA",12856,10126,"CAGED (legacy file)"
"2009-11","MG",165884,140905,"CAGED (legacy file)"
"2009-11","MS",18602,16452,"CAGED (legacy file)"
"2009-11","MT",23134,27193,"CAGED (legacy file)"
"2009-11","PA",22744,19063,"CAGED (legacy file)"
"2009-11","PB",9140,6269,"CAGED (legacy file)"
"2009-11","PE",41482,29713,"CAGED (legacy file)"
"2009-11","PI",8243,5452,"CAGED (legacy file)"
"2009-11","PR",103578,87547,"CAGED (legacy file)"
"2009-11","RJ",119901,95288,"CAGED (legacy file)"
"2009-11","RN",14201,9856,"CAGED (legacy file)"
"2009-11","RO",10871,8906,"CAGED (legacy file)"
"2009-11","RR",1097,886,"CAGED (legacy file)"
"2009-11","RS",107593,81870,"CAGED (legacy file)"
"2009-11","SC",86114,68267,"CAGED (legacy file)"
"2009-11","SE",8363,5372,"CAGED (legacy file)"
"2009-11","SP",434862,365195,"CAGED (legacy file)"
"2009-11","TO",4760,4466,"CAGED (legacy file)"
"2009-12","AC",1369,2390,"CAGED"
"2009-12","AL",5852,7033,"CAGED"
"2009-12","AM",9508,17490,"CAGED"
"2009-12","AP",1422,1655,"CAGED"
"2009-12","BA",45963,50217,"CAGED"
"2009-12","CE",25108,25464,"CAGED"
"2009-12","DF",17956,22707,"CAGED"
"2009-12","ES",27147,31870,"CAGED"
"2009-12","GO",31587,59041,"CAGED"
"2009-12","MA",9629,13456,"CAGED"
"2009-12","MG",125978,175740,"CAGED"
"2009-12","MS",13403,20984,"CAGED"
"2009-12","MT",16713,31347,"CAGED"
"2009-12","PA",17187,22145,"CAGED"
"2009-12","PB",7012,7987,"CAGED"
"2009-12","PE",30137,31260,"CAGED"
"2009-12","PI",5593,7547,"CAGED"
"2009-12","PR",70522,106506,"CAGED"
"2009-12","RJ",104143,111902,"CAGED"
"2009-12","RN",10715,12414,"CAGED"
"2009-12","RO",7882,11190,"CAGED"
"2009-12","RR",871,1151,"CAGED"
"2009-12","RS",83798,95522,"CAGED"
"2009-12","SC",58085,82621,"CAGED"
"2009-12","SE",6529,6692,"CAGED"
"2009-12","SP",330948,522134,"CAGED"
"2009-12","TO",3424,5208,"CAGED"
"2010-01","AC",1566,1768,"CAGED"
"2010-01","AL",6218,7131,"CAGED"
"2010-01","AM",14199,12410,"CAGED"
"2010-01","AP",1691,1549,"CAGED"
"2010-01","BA",58740,44316,"CAGED"
"2010-01","CE",30839,33093,"CAGED"
"2010-01","DF",23769,20215,"CAGED"
"2010-01","ES",31088,27498,"CAGED"
"2010-01","GO",47105,36929,"CAGED"
"2010-01","MA",11289,10473,"CAGED"
"2010-01","MG",159019,138527,"CAGED"
"2010-01","MS",18271,16582,"CAGED"
"2010-01","MT",30886,22034,"CAGED"
"2010-01","PA",20860,19180,"CAGED"
"2010-01","PB",8529,8467,"CAGED"
"2010-01","PE",34937,31323,"CAGED"
"2010-01","PI",6979,5802,"CAGED"
"2010-01","PR",106788,92877,"CAGED"
"2010-01","RJ",116014,111603,"CAGED"
"2010-01","RN",12681,12504,"CAGED"
"2010-01","RO",10693,8093,"CAGED"
"2010-01","RR",1472,1006,"CAGED"
"2010-01","RS",106962,88085,"CAGED"
"2010-01","SC",92225,72935,"CAGED"
"2010-01","SE",7434,6140,"CAGED"
"2010-01","SP",445563,394404,"CAGED"
"2010-01","TO",4645,4099,"CAGED"
"2010-02","AC",2239,1886,"CAGED"
"2010-02","AL",5897,17092,"CAGED"
"2010-02","AM",14140,12270,"CAGED"
"2010-02","AP",2064,1250,"CAGED"
"2010-02","BA",52408,46320,"CAGED"
"2010-02","CE",34974,29274,"CAGED"
"2010-02","DF",25749,21483,"CAGED"
"2010-02","ES",33379,29280,"CAGED"
"2010-02","GO",51184,40457,"CAGED"
"2010-02","MA",12028,9768,"CAGED"
"2010-02","MG",172549,145046,"CAGED"
"2010-02","MS",21793,17853,"CAGED"
"2010-02","MT",31420,24295,"CAGED"
"2010-02","PA",22444,18241,"CAGED"
"2010-02","PB",9805,10100,"CAGED"
"2010-02","PE",32647,35040,"CAGED"
"2010-02","PI",7188,6313,"CAGED"
"2010-02","PR",114656,100946,"CAGED"
"2010-02","RJ",119894,111596,"CAGED"
"2010-02","RN",12204,12984,"CAGED"
"2010-02","RO",11627,9345,"CAGED"
"2010-02","RR",1351,1011,"CAGED"
"2010-02","RS",116928,97210,"CAGED"
"2010-02","SC",103020,86909,"CAGED"
"2010-02","SE",8401,6515,"CAGED"
"2010-02","SP",500536,419874,"CAGED"
"2010-02","TO",5796,4538,"CAGED"
"2010-03","AC",2200,2195,"CAGED"
"2010-03","AL",7641,25444,"CAGED"
"2010-03","AM",17930,14869,"CAGED"
"2010-03","AP",1572,1776,"CAGED"
"2010-03","BA",64478,54252,"CAGED"
"2010-03","CE",38232,31782,"CAGED"
"2010-03","DF",29897,26979,"CAGED"
"2010-03","ES",37428,33374,"CAGED"
"2010-03","GO",60085,46331,"CAGED"
"2010-03","MA",15732,11940,"CAGED"
"2010-03","MG",218484,178680,"CAGED"
"2010-03","MS",24845,20641,"CAGED"
"2010-03","MT",31108,31771,"CAGED"
"2010-03","PA",22582,21832,"CAGED"
"2010-03","PB",10154,14171,"CAGED"
"2010-03","PE",39321,52537,"CAGED"
"2010-03","PI",10553,7130,"CAGED"
"2010-03","PR",140203,117006,"CAGED"
"2010-03","RJ",145936,123964,"CAGED"
"2010-03","RN",15656,14456,"CAGED"
"2010-03","RO",14074,10681,"CAGED"
"2010-03","RR",1593,1404,"CAGED"
"2010-03","RS",146469,118215,"CAGED"
"2010-03","SC",108480,101463,"CAGED"
"2010-03","SE",8953,10487,"CAGED"
"2010-03","SP",600453,475264,"CAGED"
"2010-03","TO",5986,4986,"CAGED"
"2010-04","AC",2219,1828,"CAGED"
"2010-04","AL",7542,14210,"CAGED"
"2010-04","AM",15863,14435,"CAGED"
"2010-04","AP",2032,1436,"CAGED"
"2010-04","BA",62342,51752,"CAGED"
"2010-04","CE",36867,29296,"CAGED"
"2010-04","DF",27849,21846,"CAGED"
"2010-04","ES",40199,30941,"CAGED"
"2010-04","GO",60842,43671,"CAGED"
"2010-04","MA",16055,10941,"CAGED"
"2010-04","MG",206237,161207,"CAGED"
"2010-04","MS",23816,18913,"CAGED"
"2010-04","MT",31756,28335,"CAGED"
"2010-04","PA",22490,19496,"CAGED"
"2010-04","PB",10399,10605,"CAGED"
"2010-04","PE",37978,39280,"CAGED"
"2010-04","PI",9071,6291,"CAGED"
"2010-04","PR",122752,102159,"CAGED"
"2010-04","RJ",122926,107603,"CAGED"
"2010-04","RN",14713,13242,"CAGED"
"2010-04","RO",13343,9938,"CAGED"
"2010-04","RR",1440,1267,"CAGED"
"2010-04","RS",119618,99189,"CAGED"
"2010-04","SC",94408,82067,"CAGED"
"2010-04","SE",7965,6377,"CAGED"
"2010-04","SP",544116,424272,"CAGED"
"2010-04","TO",5237,4410,"CAGED"
"2010-05","AC",2598,1965,"CAGED (legacy file)"
"2010-05","AL",8609,7413,"CAGED (legacy file)"
"2010-05","AM",17958,15003,"CAGED (legacy file)"
"2010-05","AP",1841,2001,"CAGED (legacy file)"
"2010-05","BA",68881,52580,"CAGED (legacy file)"
"2010-05","CE",37619,31294,"CAGED (legacy file)"
"2010-05","DF",28329,25244,"CAGED (legacy file)"
"2010-05","ES",44148,36394,"CAGED (legacy file)"
"2010-05","GO",56708,46454,"CAGED (legacy file)"
"2010-05","MA",14112,12356,"CAGED (legacy file)"
"2010-05","MG",226009,165136,"CAGED (legacy file)"
"2010-05","MS",21832,19161,"CAGED (legacy file)"
"2010-05","MT",29943,29279,"CAGED (legacy file)"
"2010-05","PA",24257,20086,"CAGED (legacy file)"
"2010-05","PB",10726,7620,"CAGED (legacy file)"
"2010-05","PE",46442,35751,"CAGED (legacy file)"
"2010-05","PI",8566,6456,"CAGED (legacy file)"
"2010-05","PR",120075,100944,"CAGED (legacy file)"
"2010-05","RJ",136019,113769,"CAGED (legacy file)"
"2010-05","RN",15515,12065,"CAGED (legacy file)"
"2010-05","RO",14537,11602,"CAGED (legacy file)"
"2010-05","RR",1376,1493,"CAGED (legacy file)"
"2010-05","RS",112512,103001,"CAGED (legacy file)"
"2010-05","SC",89143,83705,"CAGED (legacy file)"
"2010-05","SE",8215,7323,"CAGED (legacy file)"
"2010-05","SP",540865,442241,"CAGED (legacy file)"
"2010-05","TO",6497,4955,"CAGED (legacy file)"
"2010-06","AC",2822,2235,"CAGED (legacy file)"
"2010-06","AL",6883,6950,"CAGED (legacy file)"
"2010-06","AM",17064,14623,"CAGED (legacy file)"
"2010-06","AP",1999,1895,"CAGED (legacy file)"
"2010-06","BA",60628,56923,"CAGED (legacy file)"
"2010-06","CE",37930,31612,"CAGED (legacy file)"
"2010-06","DF",25388,24631,"CAGED (legacy file)"
"2010-06","ES",37353,39002,"CAGED (legacy file)"
"2010-06","GO",53886,45813,"CAGED (legacy file)"
"2010-06","MA",16948,12246,"CAGED (legacy file)"
"2010-06","MG",210746,171876,"CAGED (legacy file)"
"2010-06","MS",21628,18451,"CAGED (legacy file)"
"2010-06","MT",31769,26482,"CAGED (legacy file)"
"2010-06","PA",26289,22896,"CAGED (legacy file)"
"2010-06","PB",10166,7579,"CAGED (legacy file)"
"2010-06","PE",45948,33410,"CAGED (legacy file)"
"2010-06","PI",9734,6863,"CAGED (legacy file)"
"2010-06","PR",117185,106739,"CAGED (legacy file)"
"2010-06","RJ",130052,113715,"CAGED (legacy file)"
"2010-06","RN",15549,12879,"CAGED (legacy file)"
"2010-06","RO",13242,11123,"CAGED (legacy file)"
"2010-06","RR",1382,1204,"CAGED (legacy file)"
"2010-06","RS",110862,102997,"CAGED (legacy file)"
"2010-06","SC",85889,79790,"CAGED (legacy file)"
"2010-06","SE",9373,7332,"CAGED (legacy file)"
"2010-06","SP",515692,445427,"CAGED (legacy file)"
"2010-06","TO",6672,5434,"CAGED (legacy file)"
"2010-07","AC",2724,2345,"CAGED (legacy file)"
"2010-07","AL",8158,7275,"CAGED (legacy file)"
"2010-07","AM",17415,14971,"CAGED (legacy file)"
"2010-07","AP",1964,1987,"CAGED (legacy file)"
"2010-07","BA",65063,56926,"CAGED (legacy file)"
"2010-07","CE",39425,31479,"CAGED (legacy file)"
"2010-07","DF",26144,26222,"CAGED (legacy file)"
"2010-07","ES",34766,33798,"CAGED (legacy file)"
"2010-07","GO",54613,48155,"CAGED (legacy file)"
"2010-07","MA",16816,12343,"CAGED (legacy file)"
"2010-07","MG",201612,188258,"CAGED (legacy file)"
"2010-07","MS",20904,19580,"CAGED (legacy file)"
"2010-07","MT",30735,27819,"CAGED (legacy file)"
"2010-07","PA",26733,20640,"CAGED (legacy file)"
"2010-07","PB",11383,8954,"CAGED (legacy file)"
"2010-07","PE",43682,33736,"CAGED (legacy file)"
"2010-07","PI",8847,7292,"CAGED (legacy file)"
"2010-07","PR",121957,109234,"CAGED (legacy file)"
"2010-07","RJ",134058,119972,"CAGED (legacy file)"
"2010-07","RN",16162,13084,"CAGED (legacy file)"
"2010-07","RO",14725,12600,"CAGED (legacy file)"
"2010-07","RR",1376,1496,"CAGED (legacy file)"
"2010-07","RS",110939,101270,"CAGED (legacy file)"
"2010-07","SC",87694,82500,"CAGED (legacy file)"
"2010-07","SE",9656,7428,"CAGED (legacy file)"
"2010-07","SP",500190,437693,"CAGED (legacy file)"
"2010-07","TO",6578,5466,"CAGED (legacy file)"
"2010-08","AC",2898,2032,"CAGED"
"2010-08","AL",9130,7655,"CAGED"
"2010-08","AM",20075,15836,"CAGED"
"2010-08","AP",2249,1756,"CAGED"
"2010-08","BA",68955,57748,"CAGED"
"2010-08","CE",43236,30915,"CAGED"
"2010-08","DF",29052,27006,"CAGED"
"2010-08","ES",36368,31948,"CAGED"
"2010-08","GO",55197,48392,"CAGED"
"2010-08","MA",16798,14384,"CAGED"
"2010-08","MG",219328,190075,"CAGED"
"2010-08","MS",21594,19646,"CAGED"
"2010-08","MT",30577,28300,"CAGED"
"2010-08","PA",30006,23615,"CAGED"
"2010-08","PB",16667,8203,"CAGED"
"2010-08","PE",56899,35100,"CAGED"
"2010-08","PI",9374,7056,"CAGED"
"2010-08","PR",124866,103469,"CAGED"
"2010-08","RJ",144805,119884,"CAGED"
"2010-08","RN",19829,13043,"CAGED"
"2010-08","RO",14847,12524,"CAGED"
"2010-08","RR",1587,1160,"CAGED"
"2010-08","RS",119177,103502,"CAGED"
"2010-08","SC",93675,79693,"CAGED"
"2010-08","SE",9727,6949,"CAGED"
"2010-08","SP",536695,446062,"CAGED"
"2010-08","TO",7048,5291,"CAGED"
"2010-09","AC",2531,2326,"CAGED"
"2010-09","AL",35452,7196,"CAGED"
"2010-09","AM",18162,15188,"CAGED"
"2010-09","AP",2153,1823,"CAGED"
"2010-09","BA",68647,58360,"CAGED"
"2010-09","CE",41893,31900,"CAGED"
"2010-09","DF",28996,24806,"CAGED"
"2010-09","ES",32343,29783,"CAGED"
"2010-09","GO",53029,53538,"CAGED"
"2010-09","MA",16040,12842,"CAGED"
"2010-09","MG",201719,193271,"CAGED"
"2010-09","MS",21112,19668,"CAGED"
"2010-09","MT",29911,29468,"CAGED"
