"Data";"cod_rgi";"UF";"Admissões";"Demissões"
"2004-05-01";430042;"RS";153;132
"2004-05-01";430043;"RS";790;599
"2004-05-01";500001;"MS";10022;9079
"2004-05-01";500002;"MS";2689;2232
"2004-05-01";500003;"MS";1460;1299
"2004-05-01";500004;"MS";755;734
"2004-05-01";500005;"MS";3316;2849
"2004-05-01";500006;"MS";907;815
"2004-05-01";500007;"MS";799;950
"2004-05-01";500008;"MS";278;322
"2004-05-01";500009;"MS";216;202
"2004-05-01";500010;"MS";529;665
"2004-05-01";500011;"MS";382;312
"2004-05-01";500012;"MS";241;187
"2004-05-01";510001;"MT";11228;10127
"2004-05-01";510002;"MT";2437;2248
"2004-05-01";510003;"MT";652;726
"2004-05-01";510004;"MT";503;423
"2004-05-01";510005;"MT";745;571
"2004-05-01";510006;"MT";570;480
"2004-05-01";510007;"MT";2259;1985
"2004-05-01";510008;"MT";3658;3507
"2004-05-01";510009;"MT";707;519
"2004-05-01";510010;"MT";717;496
"2004-05-01";510011;"MT";417;423
"2004-05-01";510012;"MT";513;574
"2004-05-01";510013;"MT";605;686
"2004-05-01";510014;"MT";329;370
"2004-05-01";510015;"MT";673;557
"2004-05-01";510016;"MT";2950;2891
"2004-05-01";510017;"MT";1116;1290
"2004-05-01";510018;"MT";498;427
"2004-05-01";520001;"GO";29040;24420
"2004-05-01";520002;"GO";4615;4685
"2004-05-01";520003;"GO";986;965
"2004-05-01";520004;"GO";1530;1403
"2004-05-01";520005;"GO";523;446
"2004-05-01";520006;"GO";415;387
"2004-05-01";520007;"GO";1712;1766
"2004-05-01";520008;"GO";1130;1200
"2004-05-01";520009;"GO";313;291
"2004-05-01";520010;"GO";3558;3099
"2004-05-01";520011;"GO";2095;1970
"2004-05-01";520012;"GO";643;647
"2004-05-01";520013;"GO";310;219
"2004-05-01";520014;"GO";232;182
"2004-05-01";520015;"GO";925;748
"2004-05-01";520016;"GO";574;418
"2004-05-01";520017;"GO";1238;789
"2004-05-01";520018;"GO";1517;1390
"2004-05-01";520019;"GO";2648;2254
"2004-05-01";520020;"GO";816;850
"2004-05-01";520021;"GO";178;148
"2004-05-01";520022;"GO";199;115
"2004-05-01";530001;"DF";29052;27006
"2004-06-01";110001;"RO";7876;6510
"2004-06-01";110002;"RO";1320;1135
"2004-06-01";110003;"RO";471;428
"2004-06-01";110004;"RO";1653;1632
"2004-06-01";110005;"RO";2373;1947
"2004-06-01";110006;"RO";1032;948
"2004-06-01";120001;"AC";2278;1998
"2004-06-01";120002;"AC";76;104
"2004-06-01";120003;"AC";46;33
"2004-06-01";120004;"AC";299;182
"2004-06-01";120005;"AC";25;28
"2004-06-01";130001;"AM";16901;14534
"2004-06-01";130002;"AM";4;6
"2004-06-01";130003;"AM";31;64
"2004-06-01";130004;"AM";137;73
"2004-06-01";130005;"AM";15;19
"2004-06-01";130006;"AM";18;23
"2004-06-01";130007;"AM";0;5
"2004-06-01";130008;"AM";40;9
"2004-06-01";130009;"AM";88;50
"2004-06-01";130010;"AM";41;65
"2004-06-01";130011;"AM";140;123
"2004-06-01";140001;"RR";1337;1364
"2004-06-01";140002;"RR";8;14
"2004-06-01";140003;"RR";28;107
"2004-06-01";140004;"RR";3;11
"2004-06-01";150001;"PA";12837;9359
"2004-06-01";150002;"PA";23;22
"2004-06-01";150003;"PA";662;582
"2004-06-01";150004;"PA";1166;1037
"2004-06-01";150005;"PA";137;97
"2004-06-01";150006;"PA";206;170
"2004-06-01";150007;"PA";1413;965
"2004-06-01";150008;"PA";29;33
"2004-06-01";150009;"PA";2243;1945
"2004-06-01";150010;"PA";2709;1850
"2004-06-01";150011;"PA";1046;653
"2004-06-01";150012;"PA";821;895
"2004-06-01";150013;"PA";543;548
"2004-06-01";150014;"PA";491;589
"2004-06-01";150015;"PA";862;642
"2004-06-01";150016;"PA";402;226
"2004-06-01";150017;"PA";265;406
"2004-06-01";150018;"PA";510;361
"2004-06-01";150019;"PA";233;127
"2004-06-01";150020;"PA";120;124
"2004-06-01";150021;"PA";15;9
"2004-06-01";160001;"AP";1721;1803
"2004-06-01";160002;"AP";55;50
"2004-06-01";160003;"AP";97;79
"2004-06-01";160004;"AP";91;55
"2004-06-01";170001;"TO";2561;2073
"2004-06-01";170002;"TO";297;326
"2004-06-01";170003;"TO";415;404
"2004-06-01";170004;"TO";226;197
"2004-06-01";170005;"TO";1345;1079
"2004-06-01";170006;"TO";366;236
"2004-06-01";170007;"TO";246;151
"2004-06-01";170008;"TO";67;76
"2004-06-01";170009;"TO";69;90
"2004-06-01";170010;"TO";893;738
"2004-06-01";170011;"TO";93;96
"2004-06-01";210001;"MA";8673;6421
"2004-06-01";210002;"MA";163;56
"2004-06-01";210003;"MA";240;200
"2004-06-01";210004;"MA";180;97
"2004-06-01";210005;"MA";27;65
"2004-06-01";210006;"MA";56;30
"2004-06-01";210007;"MA";25;21
"2004-06-01";210008;"MA";12;0
"2004-06-01";210009;"MA";433;250
"2004-06-01";210010;"MA";223;162
"2004-06-01";210011;"MA";66;62
"2004-06-01";210012;"MA";51;40
"2004-06-01";210013;"MA";1457;236
"2004-06-01";210014;"MA";206;203
"2004-06-01";210015;"MA";191;147
"2004-06-01";210016;"MA";163;81
"2004-06-01";210017;"MA";58;74
"2004-06-01";210018;"MA";11;14
"2004-06-01";210019;"MA";2315;1890
"2004-06-01";210020;"MA";432;309
"2004-06-01";210021;"MA";940;1153
"2004-06-01";210022;"MA";894;832
"2004-06-01";220001;"PI";6193;4934
"2004-06-01";220002;"PI";113;84
"2004-06-01";220003;"PI";145;71
"2004-06-01";220004;"PI";62;34
"2004-06-01";220005;"PI";30;27
"2004-06-01";220006;"PI";466;403
"2004-06-01";220007;"PI";132;292
"2004-06-01";220008;"PI";66;21
"2004-06-01";220009;"PI";368;313
"2004-06-01";220010;"PI";205;89
"2004-06-01";220011;"PI";80;61
"2004-06-01";220012;"PI";22;7
"2004-06-01";220013;"PI";65;31
"2004-06-01";220014;"PI";37;18
"2004-06-01";220015;"PI";155;139
"2004-06-01";220016;"PI";63;45
"2004-06-01";220017;"PI";398;340
"2004-06-01";220018;"PI";196;137
"2004-06-01";220019;"PI";51;246
"2004-06-01";230001;"CE";31689;25483
"2004-06-01";230002;"CE";137;191
"2004-06-01";230003;"CE";192;156
"2004-06-01";230004;"CE";106;99
"2004-06-01";230005;"CE";140;162
"2004-06-01";230006;"CE";447;263
"2004-06-01";230007;"CE";1488;806
"2004-06-01";230008;"CE";542;211
"2004-06-01";230009;"CE";407;327
"2004-06-01";230010;"CE";42;49
"2004-06-01";230011;"CE";1963;2012
"2004-06-01";230012;"CE";106;146
"2004-06-01";230013;"CE";143;118
"2004-06-01";230014;"CE";70;44
"2004-06-01";230015;"CE";1276;921
"2004-06-01";230016;"CE";196;308
"2004-06-01";230017;"CE";246;96
"2004-06-01";230018;"CE";235;87
"2004-06-01";240001;"RN";10499;8853
"2004-06-01";240002;"RN";138;57
"2004-06-01";240003;"RN";246;306
"2004-06-01";240004;"RN";148;401
"2004-06-01";240005;"RN";47;31
"2004-06-01";240006;"RN";24;32
"2004-06-01";240007;"RN";560;471
"2004-06-01";240008;"RN";275;345
"2004-06-01";240009;"RN";3454;2074
"2004-06-01";240010;"RN";76;78
"2004-06-01";240011;"RN";695;436
"2004-06-01";250001;"PB";7070;5465
"2004-06-01";250002;"PB";222;249
"2004-06-01";250003;"PB";248;341
"2004-06-01";250004;"PB";180;49
"2004-06-01";250005;"PB";2659;1958
"2004-06-01";250006;"PB";26;21
"2004-06-01";250007;"PB";19;18
"2004-06-01";250008;"PB";43;51
"2004-06-01";250009;"PB";322;250
"2004-06-01";250010;"PB";81;78
"2004-06-01";250011;"PB";146;105
"2004-06-01";250012;"PB";7;10
"2004-06-01";250013;"PB";1;11
"2004-06-01";250014;"PB";186;128
"2004-06-01";250015;"PB";173;220
"2004-06-01";260001;"PE";28404;23515
"2004-06-01";260002;"PE";1110;441
"2004-06-01";260003;"PE";320;167
"2004-06-01";260004;"PE";204;131
"2004-06-01";260005;"PE";225;203
"2004-06-01";260006;"PE";519;354
"2004-06-01";260007;"PE";295;219
"2004-06-01";260008;"PE";102;134
"2004-06-01";260009;"PE";3358;2820
"2004-06-01";260010;"PE";579;485
"2004-06-01";260011;"PE";639;483
"2004-06-01";260012;"PE";362;282
"2004-06-01";260013;"PE";374;368
"2004-06-01";260014;"PE";187;111
"2004-06-01";260015;"PE";4764;2832
"2004-06-01";260016;"PE";351;320
"2004-06-01";260017;"PE";1747;755
"2004-06-01";260018;"PE";142;116
"2004-06-01";270001;"AL";4967;5328
"2004-06-01";270002;"AL";105;204
"2004-06-01";270003;"AL";689;180
"2004-06-01";270004;"AL";449;155
"2004-06-01";270005;"AL";369;250
"2004-06-01";270006;"AL";154;84
"2004-06-01";270007;"AL";1221;883
"2004-06-01";270008;"AL";65;73
"2004-06-01";270009;"AL";63;67
"2004-06-01";270010;"AL";49;29
"2004-06-01";270011;"AL";27;22
"2004-06-01";280001;"SE";7600;6141
"2004-06-01";280002;"SE";233;291
"2004-06-01";280003;"SE";432;256
"2004-06-01";280004;"SE";786;385
"2004-06-01";280005;"SE";462;281
"2004-06-01";280006;"SE";143;74
"2004-06-01";290001;"BA";35343;29132
"2004-06-01";290002;"BA";1255;1356
"2004-06-01";290003;"BA";632;566
"2004-06-01";290004;"BA";574;685
"2004-06-01";290005;"BA";382;348
"2004-06-01";290006;"BA";222;242
"2004-06-01";290007;"BA";1973;1814
"2004-06-01";290008;"BA";2544;2810
"2004-06-01";290009;"BA";1882;2699
"2004-06-01";290010;"BA";161;197
"2004-06-01";290011;"BA";3589;2894
"2004-06-01";290012;"BA";738;674
"2004-06-01";290013;"BA";324;275
"2004-06-01";290014;"BA";337;244
"2004-06-01";290015;"BA";570;734
"2004-06-01";290016;"BA";489;275
"2004-06-01";290017;"BA";190;142
"2004-06-01";290018;"BA";2961;3121
"2004-06-01";290019;"BA";607;530
"2004-06-01";290020;"BA";305;300
"2004-06-01";290021;"BA";64;213
"2004-06-01";290022;"BA";3073;1498
"2004-06-01";290023;"BA";323;262
"2004-06-01";290024;"BA";407;252
"2004-06-01";290025;"BA";80;96
"2004-06-01";290026;"BA";89;55
"2004-06-01";290027;"BA";54;36
"2004-06-01";290028;"BA";40;36
"2004-06-01";290029;"BA";4375;4341
"2004-06-01";290030;"BA";287;250
"2004-06-01";290031;"BA";371;224
"2004-06-01";290032;"BA";295;215
"2004-06-01";290033;"BA";417;271
"2004-06-01";290034;"BA";110;139
"2004-06-01";310001;"MG";74337;69870
"2004-06-01";310002;"MG";3973;3820
"2004-06-01";310003;"MG";1706;1654
"2004-06-01";310004;"MG";1115;1065
"2004-06-01";310005;"MG";1607;1202
"2004-06-01";310006;"MG";3344;2741
"2004-06-01";310007;"MG";679;1008
"2004-06-01";310008;"MG";950;680
"2004-06-01";310009;"MG";219;160
"2004-06-01";310010;"MG";1080;1583
"2004-06-01";310011;"MG";106;81
"2004-06-01";310012;"MG";152;77
"2004-06-01";310013;"MG";1969;1776
"2004-06-01";310014;"MG";716;702
"2004-06-01";310015;"MG";182;157
"2004-06-01";310016;"MG";422;350
"2004-06-01";310017;"MG";140;165
"2004-06-01";310018;"MG";85;73
"2004-06-01";310019;"MG";45;34
"2004-06-01";310020;"MG";2477;1988
"2004-06-01";310021;"MG";419;684
"2004-06-01";310022;"MG";162;195
"2004-06-01";310023;"MG";169;132
"2004-06-01";310024;"MG";7258;5912
"2004-06-01";310025;"MG";904;1433
"2004-06-01";310026;"MG";906;897
"2004-06-01";310027;"MG";5926;5439
"2004-06-01";310028;"MG";1517;1730
"2004-06-01";310029;"MG";2157;2109
"2004-06-01";310030;"MG";1016;810
"2004-06-01";310031;"MG";970;933
"2004-06-01";310032;"MG";1265;1020
"2004-06-01";310033;"MG";698;1323
"2004-06-01";310034;"MG";281;284
"2004-06-01";310035;"MG";695;535
"2004-06-01";310036;"MG";369;382
"2004-06-01";310037;"MG";963;1058
"2004-06-01";310038;"MG";2233;1974
"2004-06-01";310039;"MG";1018;825
"2004-06-01";310040;"MG";2310;2351
"2004-06-01";310041;"MG";3080;2628
"2004-06-01";310042;"MG";2419;2583
"2004-06-01";310043;"MG";2046;1936
"2004-06-01";310044;"MG";2189;2139
"2004-06-01";310045;"MG";1483;1110
"2004-06-01";310046;"MG";1747;1415
"2004-06-01";310047;"MG";1128;1422
"2004-06-01";310048;"MG";846;619
"2004-06-01";310049;"MG";528;1136
"2004-06-01";310050;"MG";5439;5157
"2004-06-01";310051;"MG";2887;2663
"2004-06-01";310052;"MG";1111;1071
"2004-06-01";310053;"MG";1129;908
"2004-06-01";310054;"MG";444;280
"2004-06-01";310055;"MG";5347;4927
"2004-06-01";310056;"MG";2337;2016
"2004-06-01";310057;"MG";947;742
"2004-06-01";310058;"MG";609;433
"2004-06-01";310059;"MG";11685;11457
"2004-06-01";310060;"MG";1114;1184
"2004-06-01";310061;"MG";1409;1450
"2004-06-01";310062;"MG";7161;5909
"2004-06-01";310063;"MG";1028;818
"2004-06-01";310064;"MG";3379;2410
"2004-06-01";310065;"MG";7990;7353
"2004-06-01";310066;"MG";1988;1899
"2004-06-01";310067;"MG";1191;1142
"2004-06-01";310068;"MG";1275;1309
"2004-06-01";310069;"MG";949;749
"2004-06-01";310070;"MG";187;181
"2004-06-01";320001;"ES";21785;20183
"2004-06-01";320002;"ES";1145;881
"2004-06-01";320003;"ES";1749;3568
"2004-06-01";320004;"ES";4048;4148
"2004-06-01";320005;"ES";2434;1940
"2004-06-01";320006;"ES";568;491
"2004-06-01";320007;"ES";2364;1900
"2004-06-01";320008;"ES";673;687
"2004-06-01";330001;"RJ";103512;93048
"2004-06-01";330002;"RJ";2155;1558
"2004-06-01";330003;"RJ";1301;1209
"2004-06-01";330004;"RJ";4864;5037
"2004-06-01";330005;"RJ";1842;1842
"2004-06-01";330006;"RJ";657;593
"2004-06-01";330007;"RJ";3620;3413
"2004-06-01";330008;"RJ";2862;2241
"2004-06-01";330009;"RJ";1443;1127
"2004-06-01";330010;"RJ";3255;2686
"2004-06-01";330011;"RJ";791;706
"2004-06-01";330012;"RJ";366;319
"2004-06-01";330013;"RJ";2448;2103
"2004-06-01";330014;"RJ";4942;4090
"2004-06-01";350001;"SP";258484;226757
"2004-06-01";350002;"SP";12142;10633
"2004-06-01";350003;"SP";17474;15446
"2004-06-01";350004;"SP";2119;1802
"2004-06-01";350005;"SP";1129;1073
"2004-06-01";350006;"SP";1677;1528
"2004-06-01";350007;"SP";1937;1727
"2004-06-01";350008;"SP";1570;1340
"2004-06-01";350009;"SP";8205;6939
"2004-06-01";350010;"SP";4668;4377
"2004-06-01";350011;"SP";2136;1992
"2004-06-01";350012;"SP";1692;1464
"2004-06-01";350013;"SP";3139;2665
"2004-06-01";350014;"SP";1930;1536
"2004-06-01";350015;"SP";2352;1961
"2004-06-01";350016;"SP";774;768
"2004-06-01";350017;"SP";338;352
"2004-06-01";350018;"SP";3759;3461
"2004-06-01";350019;"SP";920;994
"2004-06-01";350020;"SP";931;854
"2004-06-01";350021;"SP";564;631
"2004-06-01";350022;"SP";2830;2609
"2004-06-01";350023;"SP";3625;3061
"2004-06-01";350024;"SP";1273;1127
"2004-06-01";350025;"SP";8390;8022
"2004-06-01";350026;"SP";3276;2581
"2004-06-01";350027;"SP";1373;1346
"2004-06-01";350028;"SP";542;406
"2004-06-01";350029;"SP";968;829
"2004-06-01";350030;"SP";268;210
"2004-06-01";350031;"SP";15442;14264
"2004-06-01";350032;"SP";5568;4174
"2004-06-01";350033;"SP";6337;5720
"2004-06-01";350034;"SP";1072;1189
"2004-06-01";350035;"SP";670;592
"2004-06-01";350036;"SP";10263;7360
"2004-06-01";350037;"SP";6097;5256
"2004-06-01";350038;"SP";37630;32881
"2004-06-01";350039;"SP";13138;10438
"2004-06-01";350040;"SP";7503;7270
"2004-06-01";350041;"SP";4176;3526
"2004-06-01";350042;"SP";4076;3173
"2004-06-01";350043;"SP";4302;4738
"2004-06-01";350044;"SP";4443;2464
"2004-06-01";350045;"SP";2992;2263
"2004-06-01";350046;"SP";3075;2908
"2004-06-01";350047;"SP";1602;1378
"2004-06-01";350048;"SP";1700;1323
"2004-06-01";350049;"SP";10736;9802
"2004-06-01";350050;"SP";4835;4726
"2004-06-01";350051;"SP";1759;1754
"2004-06-01";350052;"SP";1616;1355
"2004-06-01";350053;"SP";673;648
"2004-06-01";410001;"PR";52515;47384
"2004-06-01";410002;"PR";1729;1580
"2004-06-01";410003;"PR";1216;1131
"2004-06-01";410004;"PR";1974;1898
"2004-06-01";410005;"PR";160;228
"2004-06-01";410006;"PR";6052;5749
"2004-06-01";410007;"PR";3120;2605
"2004-06-01";410008;"PR";2480;2240
"2004-06-01";410009;"PR";1951;1662
"2004-06-01";410010;"PR";2466;2251
"2004-06-01";410011;"PR";462;351
"2004-06-01";410012;"PR";577;483
"2004-06-01";410013;"PR";766;1051
"2004-06-01";410014;"PR";9119;8221
"2004-06-01";410015;"PR";1795;1682
"2004-06-01";410016;"PR";2144;1963
"2004-06-01";410017;"PR";1825;1732
"2004-06-01";410018;"PR";2352;1988
"2004-06-01";410019;"PR";493;414
"2004-06-01";410020;"PR";338;266
"2004-06-01";410021;"PR";14888;12393
"2004-06-01";410022;"PR";2250;1684
"2004-06-01";410023;"PR";2389;2211
"2004-06-01";410024;"PR";1119;1026
"2004-06-01";410025;"PR";405;300
"2004-06-01";410026;"PR";339;247
"2004-06-01";410027;"PR";5198;4698
"2004-06-01";410028;"PR";1067;1095
"2004-06-01";410029;"PR";768;701
"2004-06-01";420001;"SC";14914;14128
"2004-06-01";420002;"SC";5643;4870
"2004-06-01";420003;"SC";3259;3258
"2004-06-01";420004;"SC";1299;1434
"2004-06-01";420005;"SC";2600;2439
"2004-06-01";420006;"SC";658;634
"2004-06-01";420007;"SC";4726;4286
"2004-06-01";420008;"SC";2102;1905
"2004-06-01";420009;"SC";1063;924
"2004-06-01";420010;"SC";1695;1409
"2004-06-01";420011;"SC";1175;1100
"2004-06-01";420012;"SC";391;347
"2004-06-01";420013;"SC";335;307
"2004-06-01";420014;"SC";1170;1011
"2004-06-01";420015;"SC";1698;1742
"2004-06-01";420016;"SC";13890;13318
"2004-06-01";420017;"SC";1340;1488
"2004-06-01";420018;"SC";1633;1813
"2004-06-01";420019;"SC";11022;10887
"2004-06-01";420020;"SC";9389;8954
"2004-06-01";420021;"SC";3941;3109
"2004-06-01";420022;"SC";2761;2360
"2004-06-01";420023;"SC";578;524
"2004-06-01";420024;"SC";412;253
"2004-06-01";430001;"RS";38154;33452
"2004-06-01";430002;"RS";12707;10878
"2004-06-01";430003;"RS";1492;1381
"2004-06-01";430004;"RS";3181;2348
"2004-06-01";430005;"RS";524;473
"2004-06-01";430006;"RS";1126;921
"2004-06-01";430007;"RS";830;823
"2004-06-01";430008;"RS";362;320
"2004-06-01";430009;"RS";4578;3958
"2004-06-01";430010;"RS";954;826
"2004-06-01";430011;"RS";2890;2322
"2004-06-01";430012;"RS";340;348
"2004-06-01";430013;"RS";431;442
"2004-06-01";430014;"RS";230;265
"2004-06-01";430015;"RS";1085;897
"2004-06-01";430016;"RS";614;480
"2004-06-01";430017;"RS";497;451
"2004-06-01";430018;"RS";1444;1245
"2004-06-01";430019;"RS";836;664
"2004-06-01";430020;"RS";768;659
"2004-06-01";430021;"RS";437;420
"2004-06-01";430022;"RS";203;189
"2004-06-01";430023;"RS";520;390
"2004-06-01";430024;"RS";313;358
"2004-06-01";430025;"RS";2411;2329
"2004-06-01";430026;"RS";2374;1975
"2004-06-01";430027;"RS";680;650
"2004-06-01";430028;"RS";1341;1090
"2004-06-01";430029;"RS";480;353
"2004-06-01";430030;"RS";1066;864
"2004-06-01";430031;"RS";266;255
"2004-06-01";430032;"RS";515;440
"2004-06-01";430033;"RS";386;406
"2004-06-01";430034;"RS";145;130
"2004-06-01";430035;"RS";112;78
"2004-06-01";430036;"RS";12241;11559
"2004-06-01";430037;"RS";3338;2972
"2004-06-01";430038;"RS";1420;1395
"2004-06-01";430039;"RS";1741;2102
"2004-06-01";430040;"RS";3508;6236
"2004-06-01";430041;"RS";3548;3187
"2004-06-01";430042;"RS";162;135
"2004-06-01";430043;"RS";689;604
"2004-06-01";500001;"MS";9812;9027
"2004-06-01";500002;"MS";2526;2198
"2004-06-01";500003;"MS";1535;1110
"2004-06-01";500004;"MS";709;774
"2004-06-01";500005;"MS";3038;2976
"2004-06-01";500006;"MS";650;918
"2004-06-01";500007;"MS";978;1035
"2004-06-01";500008;"MS";287;259
"2004-06-01";500009;"MS";160;148
"2004-06-01";500010;"MS";525;537
"2004-06-01";500011;"MS";424;386
"2004-06-01";500012;"MS";260;212
"2004-06-01";510001;"MT";10861;9961
"2004-06-01";510002;"MT";2785;2271
"2004-06-01";510003;"MT";587;594
"2004-06-01";510004;"MT";489;613
"2004-06-01";510005;"MT";582;617
"2004-06-01";510006;"MT";594;476
"2004-06-01";510007;"MT";2247;2187
"2004-06-01";510008;"MT";3688;3551
"2004-06-01";510009;"MT";751;514
"2004-06-01";510010;"MT";659;687
"2004-06-01";510011;"MT";317;289
"2004-06-01";510012;"MT";615;447
"2004-06-01";510013;"MT";653;565
"2004-06-01";510014;"MT";296;343
"2004-06-01";510015;"MT";575;543
"2004-06-01";510016;"MT";3138;2653
"2004-06-01";510017;"MT";1136;1132
"2004-06-01";510018;"MT";762;376
"2004-06-01";520001;"GO";27110;24905
"2004-06-01";520002;"GO";4997;4130
"2004-06-01";520003;"GO";1049;945
"2004-06-01";520004;"GO";1543;1567
"2004-06-01";520005;"GO";553;523
"2004-06-01";520006;"GO";466;381
"2004-06-01";520007;"GO";1742;2185
"2004-06-01";520008;"GO";1394;1018
"2004-06-01";520009;"GO";205;213
"2004-06-01";520010;"GO";3643;3237
"2004-06-01";520011;"GO";2296;1678
"2004-06-01";520012;"GO";529;523
"2004-06-01";520013;"GO";234;191
"2004-06-01";520014;"GO";179;193
"2004-06-01";520015;"GO";985;707
"2004-06-01";520016;"GO";638;424
"2004-06-01";520017;"GO";1129;722
"2004-06-01";520018;"GO";1520;1387
"2004-06-01";520019;"GO";3109;1966
"2004-06-01";520020;"GO";964;964
"2004-06-01";520021;"GO";217;176
"2004-06-01";520022;"GO";111;120
"2004-06-01";530001;"DF";26144;26222
"2004-07-01";110001;"RO";6592;5592
"2004-07-01";110002;"RO";1333;1080
"2004-07-01";110003;"RO";477;409
"2004-07-01";110004;"RO";1592;1348
"2004-07-01";110005;"RO";2148;1733
"2004-07-01";110006;"RO";1100;961
"2004-07-01";120001;"AC";2196;1805
"2004-07-01";120002;"AC";66;73
"2004-07-01";120003;"AC";142;38
"2004-07-01";120004;"AC";343;289
"2004-07-01";120005;"AC";75;30
"2004-07-01";130001;"AM";16622;13918
"2004-07-01";130002;"AM";9;3
"2004-07-01";130003;"AM";50;90
"2004-07-01";130004;"AM";70;72
"2004-07-01";130005;"AM";26;8
"2004-07-01";130006;"AM";25;14
"2004-07-01";130007;"AM";1;5
"2004-07-01";130008;"AM";17;21
"2004-07-01";130009;"AM";50;33
"2004-07-01";130010;"AM";111;355
"2004-07-01";130011;"AM";83;104
"2004-07-01";140001;"RR";1339;1172
"2004-07-01";140002;"RR";8;10
"2004-07-01";140003;"RR";20;15
"2004-07-01";140004;"RR";15;7
"2004-07-01";150001;"PA";12347;10850
"2004-07-01";150002;"PA";41;13
"2004-07-01";150003;"PA";670;588
"2004-07-01";150004;"PA";1232;1239
"2004-07-01";150005;"PA";106;85
"2004-07-01";150006;"PA";215;202
"2004-07-01";150007;"PA";1552;1205
"2004-07-01";150008;"PA";25;27
"2004-07-01";150009;"PA";2336;2236
"2004-07-01";150010;"PA";2242;1853
"2004-07-01";150011;"PA";1010;825
"2004-07-01";150012;"PA";911;865
"2004-07-01";150013;"PA";637;505
"2004-07-01";150014;"PA";528;545
"2004-07-01";150015;"PA";793;740
"2004-07-01";150016;"PA";373;246
"2004-07-01";150017;"PA";252;277
"2004-07-01";150018;"PA";561;378
"2004-07-01";150019;"PA";169;157
"2004-07-01";150020;"PA";279;43
"2004-07-01";150021;"PA";10;17
"2004-07-01";160001;"AP";1798;1764
"2004-07-01";160002;"AP";41;34
"2004-07-01";160003;"AP";119;45
"2004-07-01";160004;"AP";41;52
"2004-07-01";170001;"TO";2485;1838
"2004-07-01";170002;"TO";381;243
"2004-07-01";170003;"TO";389;416
"2004-07-01";170004;"TO";265;225
"2004-07-01";170005;"TO";1255;1205
"2004-07-01";170006;"TO";333;258
"2004-07-01";170007;"TO";182;168
"2004-07-01";170008;"TO";39;49
"2004-07-01";170009;"TO";40;68
"2004-07-01";170010;"TO";1211;859
"2004-07-01";170011;"TO";92;105
"2004-07-01";210001;"MA";8056;6209
"2004-07-01";210002;"MA";83;56
"2004-07-01";210003;"MA";337;144
"2004-07-01";210004;"MA";123;81
"2004-07-01";210005;"MA";29;27
"2004-07-01";210006;"MA";47;17
"2004-07-01";210007;"MA";34;39
"2004-07-01";210008;"MA";4;6
"2004-07-01";210009;"MA";588;262
"2004-07-01";210010;"MA";216;163
